nohup: ignoring input
==================================================
训练启动，参数配置如下：
epochs: 1000
patience: 10
lr: 0.001
hidden_dim: 256
out_dim: 128
num_layers: 3
save_path: save/graph_emb
data_path: data/Beijing_community.csv
==================================================
训练结果将保存到: save/graph_emb/2025-07-29_10-13-58
========== 开始训练，共 1000 轮 ==========
Epoch 0, Loss: 9.0777, Best: 9.0777
Epoch 1, Loss: 8.6778, Best: 8.6778
Epoch 2, Loss: 8.8572, Best: 8.6778
Epoch 3, Loss: 8.4330, Best: 8.4330
Epoch 4, Loss: 8.1965, Best: 8.1965
Epoch 5, Loss: 7.8544, Best: 7.8544
Epoch 6, Loss: 7.3259, Best: 7.3259
Epoch 7, Loss: 6.6216, Best: 6.6216
Epoch 8, Loss: 5.9715, Best: 5.9715
Epoch 9, Loss: 5.6486, Best: 5.6486
Epoch 10, Loss: 5.5844, Best: 5.5844
Epoch 11, Loss: 5.2368, Best: 5.2368
Epoch 12, Loss: 5.0412, Best: 5.0412
Epoch 13, Loss: 4.7114, Best: 4.7114
Epoch 14, Loss: 4.5412, Best: 4.5412
Epoch 15, Loss: 4.2802, Best: 4.2802
Epoch 16, Loss: 4.1224, Best: 4.1224
Epoch 17, Loss: 3.9470, Best: 3.9470
Epoch 18, Loss: 3.7569, Best: 3.7569
Epoch 19, Loss: 3.6051, Best: 3.6051
Epoch 20, Loss: 3.4657, Best: 3.4657
Epoch 21, Loss: 3.3249, Best: 3.3249
Epoch 22, Loss: 3.2168, Best: 3.2168
Epoch 23, Loss: 3.1084, Best: 3.1084
Epoch 24, Loss: 3.0051, Best: 3.0051
Epoch 25, Loss: 2.9049, Best: 2.9049
Epoch 26, Loss: 2.8219, Best: 2.8219
Epoch 27, Loss: 2.7318, Best: 2.7318
Epoch 28, Loss: 2.6494, Best: 2.6494
Epoch 29, Loss: 2.5685, Best: 2.5685
Epoch 30, Loss: 2.4883, Best: 2.4883
Epoch 31, Loss: 2.4102, Best: 2.4102
Epoch 32, Loss: 2.3435, Best: 2.3435
Epoch 33, Loss: 2.2711, Best: 2.2711
Epoch 34, Loss: 2.2120, Best: 2.2120
Epoch 35, Loss: 2.1455, Best: 2.1455
Epoch 36, Loss: 2.0884, Best: 2.0884
Epoch 37, Loss: 2.0260, Best: 2.0260
Epoch 38, Loss: 1.9674, Best: 1.9674
Epoch 39, Loss: 1.9134, Best: 1.9134
Epoch 40, Loss: 1.8570, Best: 1.8570
Epoch 41, Loss: 1.8149, Best: 1.8149
Epoch 42, Loss: 1.7740, Best: 1.7740
Epoch 43, Loss: 1.7367, Best: 1.7367
Epoch 44, Loss: 1.6973, Best: 1.6973
Epoch 45, Loss: 1.6612, Best: 1.6612
Epoch 46, Loss: 1.6260, Best: 1.6260
Epoch 47, Loss: 1.5904, Best: 1.5904
Epoch 48, Loss: 1.5582, Best: 1.5582
Epoch 49, Loss: 1.5257, Best: 1.5257
Epoch 50, Loss: 1.4950, Best: 1.4950
Epoch 51, Loss: 1.4646, Best: 1.4646
Epoch 52, Loss: 1.4353, Best: 1.4353
Epoch 53, Loss: 1.4083, Best: 1.4083
Epoch 54, Loss: 1.3810, Best: 1.3810
Epoch 55, Loss: 1.3552, Best: 1.3552
Epoch 56, Loss: 1.3304, Best: 1.3304
Epoch 57, Loss: 1.3067, Best: 1.3067
Epoch 58, Loss: 1.2867, Best: 1.2867
Epoch 59, Loss: 1.2702, Best: 1.2702
Epoch 60, Loss: 1.2623, Best: 1.2623
Epoch 61, Loss: 1.2383, Best: 1.2383
