nohup: ignoring input
==================================================
训练启动，参数配置如下：
epochs: 1000
patience: 10
lr: 0.001
hidden_dim: 256
out_dim: 128
num_layers: 1
save_path: save/graph_emb
data_path: data/Beijing_community.csv
==================================================
训练结果将保存到: save/graph_emb/2025-07-29_11-34-46
========== 开始训练，共 1000 轮 ==========
Epoch 0, Loss: 9.2089, Best: 9.2089
Epoch 1, Loss: 9.7292, Best: 9.2089
Epoch 2, Loss: 8.8017, Best: 8.8017
Epoch 3, Loss: 8.8819, Best: 8.8017
Epoch 4, Loss: 8.8293, Best: 8.8017
Epoch 5, Loss: 8.7283, Best: 8.7283
Epoch 6, Loss: 8.6470, Best: 8.6470
Epoch 7, Loss: 8.5666, Best: 8.5666
Epoch 8, Loss: 8.4467, Best: 8.4467
Epoch 9, Loss: 8.2596, Best: 8.2596
Epoch 10, Loss: 8.0116, Best: 8.0116
Epoch 11, Loss: 7.7421, Best: 7.7421
Epoch 12, Loss: 7.4452, Best: 7.4452
Epoch 13, Loss: 7.0802, Best: 7.0802
Epoch 14, Loss: 6.7052, Best: 6.7052
Epoch 15, Loss: 6.2311, Best: 6.2311
Epoch 16, Loss: 5.8042, Best: 5.8042
Epoch 17, Loss: 5.5782, Best: 5.5782
Epoch 18, Loss: 5.4169, Best: 5.4169
Epoch 19, Loss: 5.2227, Best: 5.2227
Epoch 20, Loss: 4.9352, Best: 4.9352
Epoch 21, Loss: 4.7429, Best: 4.7429
Epoch 22, Loss: 4.5280, Best: 4.5280
Epoch 23, Loss: 4.3416, Best: 4.3416
Epoch 24, Loss: 4.1455, Best: 4.1455
Epoch 25, Loss: 3.9776, Best: 3.9776
Epoch 26, Loss: 3.8321, Best: 3.8321
Epoch 27, Loss: 3.6925, Best: 3.6925
Epoch 28, Loss: 3.5578, Best: 3.5578
Epoch 29, Loss: 3.4153, Best: 3.4153
Epoch 30, Loss: 3.2826, Best: 3.2826
Epoch 31, Loss: 3.1568, Best: 3.1568
Epoch 32, Loss: 3.0412, Best: 3.0412
Epoch 33, Loss: 2.9344, Best: 2.9344
Epoch 34, Loss: 2.8314, Best: 2.8314
Epoch 35, Loss: 2.7361, Best: 2.7361
Epoch 36, Loss: 2.6437, Best: 2.6437
Epoch 37, Loss: 2.5591, Best: 2.5591
Epoch 38, Loss: 2.4770, Best: 2.4770
Epoch 39, Loss: 2.3958, Best: 2.3958
Epoch 40, Loss: 2.3174, Best: 2.3174
Epoch 41, Loss: 2.2577, Best: 2.2577
Epoch 42, Loss: 2.1997, Best: 2.1997
Epoch 43, Loss: 2.1390, Best: 2.1390
Epoch 44, Loss: 2.0803, Best: 2.0803
Epoch 45, Loss: 2.0254, Best: 2.0254
Epoch 46, Loss: 1.9735, Best: 1.9735
Epoch 47, Loss: 1.9233, Best: 1.9233
Epoch 48, Loss: 1.8729, Best: 1.8729
Epoch 49, Loss: 1.8259, Best: 1.8259
Epoch 50, Loss: 1.7802, Best: 1.7802
Epoch 51, Loss: 1.7362, Best: 1.7362
Epoch 52, Loss: 1.6929, Best: 1.6929
Epoch 53, Loss: 1.6516, Best: 1.6516
Epoch 54, Loss: 1.6123, Best: 1.6123
Epoch 55, Loss: 1.5751, Best: 1.5751
Epoch 56, Loss: 1.5386, Best: 1.5386
Epoch 57, Loss: 1.5026, Best: 1.5026
Epoch 58, Loss: 1.4681, Best: 1.4681
Epoch 59, Loss: 1.4348, Best: 1.4348
Epoch 60, Loss: 1.4037, Best: 1.4037
Epoch 61, Loss: 1.3795, Best: 1.3795
Epoch 62, Loss: 1.3559, Best: 1.3559
Epoch 63, Loss: 1.3325, Best: 1.3325
Epoch 64, Loss: 1.3100, Best: 1.3100
Epoch 65, Loss: 1.2880, Best: 1.2880
Epoch 66, Loss: 1.2670, Best: 1.2670
Epoch 67, Loss: 1.2464, Best: 1.2464
Epoch 68, Loss: 1.2264, Best: 1.2264
Epoch 69, Loss: 1.2070, Best: 1.2070
Epoch 70, Loss: 1.1881, Best: 1.1881
Epoch 71, Loss: 1.1699, Best: 1.1699
Epoch 72, Loss: 1.1521, Best: 1.1521
Epoch 73, Loss: 1.1349, Best: 1.1349
Epoch 74, Loss: 1.1180, Best: 1.1180
Epoch 75, Loss: 1.1017, Best: 1.1017
Epoch 76, Loss: 1.0857, Best: 1.0857
Epoch 77, Loss: 1.0702, Best: 1.0702
Epoch 78, Loss: 1.0552, Best: 1.0552
Epoch 79, Loss: 1.0407, Best: 1.0407
Epoch 80, Loss: 1.0266, Best: 1.0266
Epoch 81, Loss: 1.0155, Best: 1.0155
Epoch 82, Loss: 1.0046, Best: 1.0046
Epoch 83, Loss: 0.9940, Best: 0.9940
